Raw Text,JSON Text
Stream of thought 478 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 478 for Burned-out Tech Lead.""}"
Stream of thought 479 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 479 for Burned-out Tech Lead.""}"
Stream of thought 480 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 480 for Burned-out Tech Lead.""}"
Stream of thought 481 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 481 for Burned-out Tech Lead.""}"
Stream of thought 482 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 482 for Burned-out Tech Lead.""}"
Stream of thought 483 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 483 for Burned-out Tech Lead.""}"
Stream of thought 484 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 484 for Burned-out Tech Lead.""}"
Stream of thought 485 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 485 for Burned-out Tech Lead.""}"
Stream of thought 486 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 486 for Burned-out Tech Lead.""}"
Stream of thought 487 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 487 for Burned-out Tech Lead.""}"
Stream of thought 488 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 488 for Burned-out Tech Lead.""}"
Stream of thought 489 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 489 for Burned-out Tech Lead.""}"
Stream of thought 490 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 490 for Burned-out Tech Lead.""}"
Stream of thought 491 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 491 for Burned-out Tech Lead.""}"
Stream of thought 492 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 492 for Burned-out Tech Lead.""}"
Stream of thought 493 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 493 for Burned-out Tech Lead.""}"
Stream of thought 494 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 494 for Burned-out Tech Lead.""}"
Stream of thought 495 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 495 for Burned-out Tech Lead.""}"
Stream of thought 496 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 496 for Burned-out Tech Lead.""}"
Stream of thought 497 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 497 for Burned-out Tech Lead.""}"
Stream of thought 498 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 498 for Burned-out Tech Lead.""}"
Stream of thought 499 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 499 for Burned-out Tech Lead.""}"
Stream of thought 500 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 500 for Burned-out Tech Lead.""}"
Stream of thought 501 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 501 for Burned-out Tech Lead.""}"
Stream of thought 502 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 502 for Burned-out Tech Lead.""}"
Stream of thought 503 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 503 for Burned-out Tech Lead.""}"
Stream of thought 504 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 504 for Burned-out Tech Lead.""}"
Stream of thought 505 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 505 for Burned-out Tech Lead.""}"
Stream of thought 506 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 506 for Burned-out Tech Lead.""}"
Stream of thought 507 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 507 for Burned-out Tech Lead.""}"
Stream of thought 508 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 508 for Burned-out Tech Lead.""}"
Stream of thought 509 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 509 for Burned-out Tech Lead.""}"
Stream of thought 510 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 510 for Burned-out Tech Lead.""}"
Stream of thought 511 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 511 for Burned-out Tech Lead.""}"
Stream of thought 512 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 512 for Burned-out Tech Lead.""}"
Stream of thought 513 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 513 for Burned-out Tech Lead.""}"
Stream of thought 514 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 514 for Burned-out Tech Lead.""}"
Stream of thought 515 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 515 for Burned-out Tech Lead.""}"
Stream of thought 516 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 516 for Burned-out Tech Lead.""}"
Stream of thought 517 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 517 for Burned-out Tech Lead.""}"
Stream of thought 518 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 518 for Burned-out Tech Lead.""}"
Stream of thought 519 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 519 for Burned-out Tech Lead.""}"
Stream of thought 520 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 520 for Burned-out Tech Lead.""}"
Stream of thought 521 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 521 for Burned-out Tech Lead.""}"
Stream of thought 522 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 522 for Burned-out Tech Lead.""}"
Stream of thought 523 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 523 for Burned-out Tech Lead.""}"
Stream of thought 524 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 524 for Burned-out Tech Lead.""}"
Stream of thought 525 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 525 for Burned-out Tech Lead.""}"
Stream of thought 526 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 526 for Burned-out Tech Lead.""}"
Stream of thought 527 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 527 for Burned-out Tech Lead.""}"
Stream of thought 528 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 528 for Burned-out Tech Lead.""}"
Stream of thought 529 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 529 for Burned-out Tech Lead.""}"
Stream of thought 530 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 530 for Burned-out Tech Lead.""}"
Stream of thought 531 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 531 for Burned-out Tech Lead.""}"
Stream of thought 532 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 532 for Burned-out Tech Lead.""}"
Stream of thought 533 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 533 for Burned-out Tech Lead.""}"
Stream of thought 534 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 534 for Burned-out Tech Lead.""}"
Stream of thought 535 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 535 for Burned-out Tech Lead.""}"
Stream of thought 536 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 536 for Burned-out Tech Lead.""}"
Stream of thought 537 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 537 for Burned-out Tech Lead.""}"
Stream of thought 538 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 538 for Burned-out Tech Lead.""}"
Stream of thought 539 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 539 for Burned-out Tech Lead.""}"
Stream of thought 540 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 540 for Burned-out Tech Lead.""}"
Stream of thought 541 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 541 for Burned-out Tech Lead.""}"
Stream of thought 542 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 542 for Burned-out Tech Lead.""}"
Stream of thought 543 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 543 for Burned-out Tech Lead.""}"
Stream of thought 544 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 544 for Burned-out Tech Lead.""}"
Stream of thought 545 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 545 for Burned-out Tech Lead.""}"
Stream of thought 546 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 546 for Burned-out Tech Lead.""}"
Stream of thought 547 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 547 for Burned-out Tech Lead.""}"
Stream of thought 548 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 548 for Burned-out Tech Lead.""}"
Stream of thought 549 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 549 for Burned-out Tech Lead.""}"
Stream of thought 550 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 550 for Burned-out Tech Lead.""}"
Stream of thought 551 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 551 for Burned-out Tech Lead.""}"
Stream of thought 552 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 552 for Burned-out Tech Lead.""}"
Stream of thought 553 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 553 for Burned-out Tech Lead.""}"
Stream of thought 554 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 554 for Burned-out Tech Lead.""}"
Stream of thought 555 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 555 for Burned-out Tech Lead.""}"
Stream of thought 556 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 556 for Burned-out Tech Lead.""}"
Stream of thought 557 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 557 for Burned-out Tech Lead.""}"
Stream of thought 558 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 558 for Burned-out Tech Lead.""}"
Stream of thought 559 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 559 for Burned-out Tech Lead.""}"
Stream of thought 560 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 560 for Burned-out Tech Lead.""}"
Stream of thought 561 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 561 for Burned-out Tech Lead.""}"
Stream of thought 562 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 562 for Burned-out Tech Lead.""}"
Stream of thought 563 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 563 for Burned-out Tech Lead.""}"
Stream of thought 564 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 564 for Burned-out Tech Lead.""}"
Stream of thought 565 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 565 for Burned-out Tech Lead.""}"
Stream of thought 566 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 566 for Burned-out Tech Lead.""}"
Stream of thought 567 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 567 for Burned-out Tech Lead.""}"
Stream of thought 568 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 568 for Burned-out Tech Lead.""}"
Stream of thought 569 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 569 for Burned-out Tech Lead.""}"
Stream of thought 570 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 570 for Burned-out Tech Lead.""}"
Stream of thought 571 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 571 for Burned-out Tech Lead.""}"
Stream of thought 572 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 572 for Burned-out Tech Lead.""}"
Stream of thought 573 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 573 for Burned-out Tech Lead.""}"
Stream of thought 574 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 574 for Burned-out Tech Lead.""}"
Stream of thought 575 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 575 for Burned-out Tech Lead.""}"
Stream of thought 576 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 576 for Burned-out Tech Lead.""}"
Stream of thought 577 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 577 for Burned-out Tech Lead.""}"
Stream of thought 578 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 578 for Burned-out Tech Lead.""}"
Stream of thought 579 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 579 for Burned-out Tech Lead.""}"
Stream of thought 580 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 580 for Burned-out Tech Lead.""}"
Stream of thought 581 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 581 for Burned-out Tech Lead.""}"
Stream of thought 582 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 582 for Burned-out Tech Lead.""}"
Stream of thought 583 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 583 for Burned-out Tech Lead.""}"
Stream of thought 584 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 584 for Burned-out Tech Lead.""}"
Stream of thought 585 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 585 for Burned-out Tech Lead.""}"
Stream of thought 586 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 586 for Burned-out Tech Lead.""}"
Stream of thought 587 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 587 for Burned-out Tech Lead.""}"
Stream of thought 588 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 588 for Burned-out Tech Lead.""}"
Stream of thought 589 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 589 for Burned-out Tech Lead.""}"
Stream of thought 590 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 590 for Burned-out Tech Lead.""}"
